,Def Interceptions_Int,Def Interceptions_PD,Def Interceptions_TD,Def Interceptions_Yds,Def. Snaps_Num,Def. Snaps_Pct,Fumbles_FF,Fumbles_FL,Fumbles_FR,Fumbles_Fmb,Fumbles_TD,Fumbles_Yds,Kick Returns_Rt,Kick Returns_TD,Kick Returns_Y/Rt,Kick Returns_Yds,Name_,Off. Snaps_Num,Off. Snaps_Pct,Passing_AY/A,Passing_Att,Passing_Cmp,Passing_Cmp%,Passing_Int,Passing_Rate,Passing_Sk,Passing_TD,Passing_Y/A,Passing_Yds,Passing_Yds.1,Pos_,Punt Returns_Ret,Punt Returns_TD,Punt Returns_Y/R,Punt Returns_Yds,Receiving_Ctch%,Receiving_Rec,Receiving_TD,Receiving_Tgt,Receiving_Y/R,Receiving_Y/Tgt,Receiving_Yds,Rushing_Att,Rushing_TD,Rushing_Y/A,Rushing_Yds,ST Snaps_Num,ST Snaps_Pct,Scoring_2PM,Scoring_Pts,Scoring_Sfty,Scoring_TD,Tackles_Ast,Tackles_Comb,Tackles_QBHits,Tackles_Solo,Tackles_TFL,Unnamed: 0_level_0_Rk,Unnamed: 10_level_0_GS,Unnamed: 10_level_0_Sk,Unnamed: 11_level_0_Sk,Unnamed: 14_level_0_Sk,Unnamed: 15_level_0_Sk,Unnamed: 15_level_0_Status,Unnamed: 17_level_0_Status,Unnamed: 18_level_0_Sk,Unnamed: 18_level_0_Status,Unnamed: 19_level_0_Sk,Unnamed: 19_level_0_Status,Unnamed: 1_level_0_Year,Unnamed: 20_level_0_Sk,Unnamed: 20_level_0_Status,Unnamed: 21_level_0_Sk,Unnamed: 21_level_0_Status,Unnamed: 22_level_0_Sk,Unnamed: 22_level_0_Status,Unnamed: 23_level_0_Status,Unnamed: 24_level_0_Sk,Unnamed: 24_level_0_Status,Unnamed: 25_level_0_Status,Unnamed: 26_level_0_Sk,Unnamed: 26_level_0_Status,Unnamed: 27_level_0_Status,Unnamed: 28_level_0_Sk,Unnamed: 28_level_0_Status,Unnamed: 29_level_0_Status,Unnamed: 2_level_0_Date,Unnamed: 30_level_0_Status,Unnamed: 31_level_0_Status,Unnamed: 32_level_0_Sk,Unnamed: 32_level_0_Status,Unnamed: 33_level_0_Status,Unnamed: 34_level_0_Status,Unnamed: 35_level_0_Status,Unnamed: 36_level_0_Status,Unnamed: 37_level_0_Status,Unnamed: 38_level_0_Status,Unnamed: 3_level_0_G#,Unnamed: 40_level_0_Status,Unnamed: 41_level_0_Status,Unnamed: 42_level_0_Status,Unnamed: 43_level_0_Sk,Unnamed: 43_level_0_Status,Unnamed: 44_level_0_Status,Unnamed: 45_level_0_Status,Unnamed: 46_level_0_Status,Unnamed: 47_level_0_Status,Unnamed: 4_level_0_Week,Unnamed: 50_level_0_Status,Unnamed: 56_level_0_Status,Unnamed: 5_level_0_Age,Unnamed: 61_level_0_Status,Unnamed: 6_level_0_Tm,Unnamed: 7_level_0_Unnamed: 7_level_1,Unnamed: 8_level_0_Opp,Unnamed: 9_level_0_Result
1610,,,,,0,0%,,,,,,,,,,,"Wims, Javon",43,88%,,,,,,,,,,,,WR,,,,,25.0%,1,0,4,28.00,7.00,28,,,,,0,0%,,,,,,,,,,2.0,,,,,,,,,,,,2020.0,,,,,,,,,,,,,,,,,2021-01-10,,,,,,,,,,,17.0,,,,,,,,,,18.0,,,26.121,,CHI,@,NOR,L 9-21
1611,,,,,,,,,,,,,,,,,"Wims, Javon",,,,,,,,,,,,,,WR,,,,,25.0%,1,0,4,28.00,7.00,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0-1-0
1612,,,,,,,0,,0,0,0,0,1,0,19.00,19,"Carter, DeAndre",,,,,,,,,,,,,,WR,0,0,,0,,0,0,,,,0,0,0,,0,,,,,,,,,,,,1.0,,,,,,,,,,,,1990.0,,,,,,,,,,,,,,,,,1991-01-12,,,,,,,,,,,17.0,,,,,,,,,,19.0,,,23.119,,SFO,,WAS,W 28-10
1613,,,,,,,0,,0,0,0,0,3,0,24.67,74,"Carter, DeAndre",,,,,,,,,,,,,,WR,0,0,,0,,0,0,,,,0,0,0,,0,,,,,,,,,,,,2.0,,,,,,,,,,,,1990.0,,,,,,,,,,,,,,,,,1991-01-20,,,,,,,,,,,18.0,,,,,,,,,,20.0,,,23.127,,SFO,,NYG,L 13-15
1614,,,,,,,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,"Carter, DeAndre",,,,,,,,,,,,,,WR,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,,,,,,,,,,,,3.0,,,,,,,,,,,,1992.0,,,,,,,,,,,,,,,,,1993-01-09,,,,,,,Injured Reserve,,,,,,,,,,,,,,19.0,,,,,SFO,,WAS,W 20-13
1615,,,,,,,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,"Carter, DeAndre",,,,,,,,,,,,,,WR,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,,,,,,,,,,,,4.0,,,,,,,,,,,,1992.0,,,,,,,,,,,,,,,,,1993-01-17,,,,,,,Injured Reserve,,,,,,,,,,,,,,20.0,,,,,SFO,,DAL,L 20-30
1616,,,,,,,0,,0,0,0,0,0,0,,0,"Carter, DeAndre",,,,,,,,,,,,,,WR,2,0,19.50,39,0.0%,0,0,1,,0.00,0,0,0,,0,,,,,,,,,,,,5.0,,,,,,,,,,,,1993.0,,,,,,,,,,,,,,,,,1994-01-15,,,,,,,,,,,17.0,,,,,,,,,,20.0,,,26.122,,SFO,,NYG,W 44-3
1617,,,,,,,0,,0,0,0,0,4,0,15.50,62,"Carter, DeAndre",,,,,,,,,,,,,,WR,1,0,9.00,9,0.0%,0,0,,,,0,0,0,,0,,,,,,,,,,,,6.0,,,,,,,,,,,,1993.0,,,,,,,,,,,,,,,,,1994-01-23,,,,,,,,,,,18.0,,,,,,,,,,21.0,,,26.13,,SFO,@,DAL,L 21-38
1618,,,,,,,0,0,0,1,0,0,1,0,10.00,10,"Carter, DeAndre",,,,,,,,,,,,,,WR,2,0,3.00,6,100.0%,1,0,1,44.00,44.00,44,3,0,6.67,20,,,,,,,,,,,,7.0,,,,,,,,,,,,1994.0,,,,,,,,,,,,,,,,,1995-01-07,,,,,,,,,,,17.0,,,,,,,,,,19.0,,,27.114,,SFO,,CHI,W 44-15
1619,,,,,,,0,,0,0,0,0,3,0,21.67,65,"Carter, DeAndre",,,,,,,,,,,,,,WR,0,0,,0,0.0%,0,0,0,,,0,0,0,,0,,,,,,,,,,,,8.0,,,,,,,,,,,,1994.0,,,,,,,,,,,,,,,,,1995-01-15,,,,,,,,,,,18.0,,,,,,,,,,20.0,,,27.122,,SFO,,DAL,W 38-28
1620,,,,,,,0,,0,0,0,0,4,0,12.00,48,"Carter, DeAndre",,,,,,,,,,,,,,WR,2,0,6.00,12,0.0%,0,0,0,,,0,1,0,1.00,1,,,,,,,,,,,,9.0,,,,,,,,,,,,1994.0,,,,,,,,,,,,,,,,,1995-01-29,,,,,,,,,,,19.0,,,,,,,,,,21.0,,,27.136,,SFO,N,SDG,W 49-26
1621,,,,,,,0,0,0,0,0,0,3,0,21.00,63,"Carter, DeAndre",,,,,,,,,,,,,,WR,3,0,4.67,14,33.3%,1,0,3,1.00,0.33,1,0,0,,0,,,,,,,,,,,,10.0,,,,,,,,,,,,1995.0,,,,,,,,,,,,,,,,,1996-01-06,,,,,,,,,,,17.0,,,,,,,,,,19.0,,,28.113,,SFO,,GNB,L 17-27
1622,,,,,,,,,0,0,0,0,,,,,"Carter, DeAndre",,,,,,,,,,,,,,WR,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,1996.0,,,,,,,,,,,,,,,,,1996-12-29,,,,,,,,,,,17.0,,,,,,,,,,18.0,,,29.105,,SFO,,PHI,W 14-0
1623,,,,,,,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,"Carter, DeAndre",,,,,,,,,,,,,,WR,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,,,,,,,,,,,,12.0,,,,,,,,,,,,1996.0,,,,,,,,,,,,,,,,,1997-01-04,,,,,,,Inactive,,,,,,,,,,,,,,19.0,,,,,SFO,@,GNB,L 14-35
1624,,,,,,,0,0,0,1,0,0,19,0,17.95,341,"Carter, DeAndre",,,,,,,,,,,,,,WR,10,0,8.00,80,,2,0,5,22.50,9.00,45,4,0,5.25,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9 Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6-3-0
1625,,,,,0,0%,,,,,,,,,,,"Smith, Vyncint",64,90%,,,,,,,,,,,,WR,,,,,,,,,,,,,,,,2,11%,,,,,,,,,,1.0,,,,,,,,,,,,2018.0,,,,,,,,,,,,,,,,,2019-01-05,,,,,,,,,,,17.0,,,,,,,,,,18.0,,,22.21,,HOU,,IND,L 7-21
1626,,,,,0,0%,,,,,,,,,,,"Kumerow, Jake",29,46%,,,,,,,,,,,,WR,,,,,0.0%,0,0,1,,0.00,0,,,,,11,42%,,,,,1,2,0,1,0,1.0,,,,,,,,0.0,,,,2019.0,,,,,,,,,,,,,,,,,2020-01-12,,,,,,,,,,,17.0,,,,,,,,,,19.0,,,27.329,,GNB,,SEA,W 28-23
1627,,,,,0,0%,,,,,,,,,,,"Kumerow, Jake",19,30%,,,,,,,,,,,,WR,,,,,100.0%,1,0,1,23.00,23.00,23,,,,,12,43%,,,,,0,0,0,0,0,2.0,,,,,,,,0.0,,,,2019.0,,,,,,,,,,,,,,,,,2020-01-19,,,,,,,,,,,18.0,,,,,,,,,,20.0,,,27.336,,GNB,@,SFO,L 20-37
1628,,,,,0,0%,,,,,,,,,,,"Kumerow, Jake",5,9%,,,,,,,,,,,,WR,,,,,0.0%,0,0,0,,,0,,,,,14,56%,,,,,1,1,0,0,0,3.0,,,,,,,,0.0,,,,2021.0,,,,,,,,,,,,,,,,,2022-01-15,,,,,,,,,,,18.0,,,,,,,,,,19.0,,,29.332,,BUF,,NWE,W 47-17
1629,,,,,0,0%,,,,,,,,,,,"Kumerow, Jake",3,5%,,,,,,,,,,,,WR,,,,,0.0%,0,0,0,,,0,,,,,20,61%,,,,,1,1,0,0,0,4.0,,,,,,,,0.0,,,,2021.0,,,,,,,,,,,,,,,,,2022-01-23,,,,,,,,,,,19.0,,,,,,,,,,20.0,,,29.34,,BUF,@,KAN,L 36-42
1630,,,,,Did Not Play,Did Not Play,,,,,,,,,,,"Kumerow, Jake",Did Not Play,Did Not Play,,,,,,,,,,,,WR,,,,,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,,,,,Did Not Play,Did Not Play,,,,,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,5.0,Did Not Play,,,,,,,Did Not Play,,,,2022.0,,,,,,,,,,,,,,,,,2023-01-15,Did Not Play,,,,,,,,,,18.0,,,,,,,,,,19.0,,,,,BUF,,MIA,W 34-31
1631,,,,,Did Not Play,Did Not Play,,,,,,,,,,,"Kumerow, Jake",Did Not Play,Did Not Play,,,,,,,,,,,,WR,,,,,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,,,,,Did Not Play,Did Not Play,,,,,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,6.0,Did Not Play,,,,,,,Did Not Play,,,,2022.0,,,,,,,,,,,,,,,,,2023-01-22,Did Not Play,,,,,,,,,,19.0,,,,,,,,,,20.0,,,,,BUF,,CIN,L 10-27
1632,,,,,,,,,,,,,,,,,"Kumerow, Jake",,,,,,,,,,,,,,WR,,,,,50.0%,1,0,2,23.00,11.50,23,,,,,,,,,,,3,4,0,1,0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,4 Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2-2-0
1633,,,,,0,0%,,,,,,,,,,,"Cracraft, River",0,0%,,,,,,,,,,,,WR,,,,,,,,,,,,,,,,19,66%,,,,,,,,,,1.0,,,,,,,,,,,,2021.0,,,,,,,,,,,,,,,,,2022-01-16,,,,,,,,,,,18.0,,,,,,,,,,19.0,,,27.076,,SFO,@,DAL,W 23-17
1634,,,,,0,0%,,,,,,,,,,,"Cracraft, River",0,0%,,,,,,,,,,,,WR,,,,,,,,,,,,,,,,17,74%,,,,,,,,,,2.0,,,,,,,,,,,,2021.0,,,,,,,,,,,,,,,,,2022-01-22,,,,,,,,,,,19.0,,,,,,,,,,20.0,,,27.082,,SFO,@,GNB,W 13-10
1635,,,,,0,0%,,,,,,,1,0,23.00,23,"Cracraft, River",11,15%,,,,,,,,,,,,WR,,,,,,,,,,,,,,,,6,17%,,,,,,,,,,3.0,,,,,,,,,,,,2022.0,,,,,,,,,,,,,,,,,2023-01-15,,,,,,,,,,,18.0,,,,,,,,,,19.0,,,28.075,,MIA,@,BUF,L 31-34
1636,,,,,,,,,,,,,1,0,23.00,23,"Cracraft, River",,,,,,,,,,,,,,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2-1-0
1637,,,,,0,0%,,,,,,,,,,,"Sherfield, Trent",17,26%,,,,,,,,,,,,WR,,,,,,,,,,,,,,,,19,66%,,,,,0,1,0,1,0,1.0,,,0.0,,,,,,,,,2021.0,,,,,,,,,,,,,,,,,2022-01-16,,,,,,,,,,,18.0,,,,,,,,,,19.0,,,25.324,,SFO,@,DAL,W 23-17
1638,,,,,0,0%,,,,,,,,,,,"Sherfield, Trent",2,4%,,,,,,,,,,,,WR,,,,,,,,,,,,,,,,17,74%,,,,,0,1,0,1,0,2.0,,,0.0,,,,,,,,,2021.0,,,,,,,,,,,,,,,,,2022-01-22,,,,,,,,,,,19.0,,,,,,,,,,20.0,,,25.33,,SFO,@,GNB,W 13-10
1639,,,,,0,0%,,,,,,,,,,,"Sherfield, Trent",9,18%,,,,,,,,,,,,WR,,,,,,,,,,,,,,,,14,64%,,,,,,,,,,3.0,,,,,,,,,,,,2021.0,,,,,,,,,,,,,,,,,2022-01-30,,,,,,,,,,,20.0,,,,,,,,,,21.0,,,25.338,,SFO,@,LAR,L 17-20
1640,,,,,0,0%,,,,,,,,,,,"Sherfield, Trent",48,68%,,,,,,,,,,,,WR,,,,,,,,,,,,,,,,14,39%,,,,,0,1,0,1,0,4.0,*,,0.0,,,,,,,,,2022.0,,,,,,,,,,,,,,,,,2023-01-15,,,,,,,,,,,18.0,,,,,,,,,,19.0,,,26.323,,MIA,@,BUF,L 31-34
1641,,,,,,,,,,,,,,,,,"Sherfield, Trent",,,,,,,,,,,,,,WR,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,4 Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2-2-0
1642,,,,,,,0,,0,0,0,0,,,,,"Moore, David",,,,,,,,,,,,,,WR,,,,,0.0%,0,0,1,,0.00,0,,,,,,,,,,,,,,,,1.0,*,,,,,,,,,,,1997.0,,,,,,,,,,,,,,,,,1997-12-28,,,,,,,,,,,17.0,,,,,,,,,,18.0,,,28.047,,TAM,,DET,W 20-10
1643,,,,,,,0,,0,1,0,0,,,,,"Moore, David",,,,,,,,,,,,,,WR,,,,,42.9%,3,0,7,18.00,7.71,54,,,,,,,,,,,,,,,,2.0,*,,,,,,,,,,,1997.0,,,,,,,,,,,,,,,,,1998-01-04,,,,,,,,,,,18.0,,,,,,,,,,19.0,,,28.054,,TAM,@,GNB,L 7-21
1644,,,,,,,0,,0,0,0,0,,,,,"Moore, David",,,,,,,,,,,,,,WR,,,,,50.0%,2,0,4,16.00,8.00,32,,,,,,,,,,,,,,,,3.0,*,,,,,,,,,,,1999.0,,,,,,,,,,,,,,,,,2000-01-15,,,,,,,,,,,17.0,,,,,,,,,,19.0,,,30.065,,TAM,,WAS,W 14-13
1645,,,,,,,0,,0,0,0,0,,,,,"Moore, David",,,,,,,,,,,,,,WR,,,,,25.0%,1,0,4,8.00,2.00,8,,,,,,,,,,,,,,,,4.0,*,,,,,,,,,,,1999.0,,,,,,,,,,,,,,,,,2000-01-23,,,,,,,,,,,18.0,,,,,,,,,,20.0,,,30.073,,TAM,@,STL,L 6-11
1646,,,,,,,0,,0,0,0,0,,,,,"Moore, David",,,,,,,,,,,,,,WR,,,,,50.0%,2,0,4,6.00,3.00,12,,,,,,,,,,,,,,,,5.0,*,,,,,,,,,,,2000.0,,,,,,,,,,,,,,,,,2000-12-31,,,,,,,,,,,17.0,,,,,,,,,,18.0,,,31.05,,TAM,@,PHI,L 3-21
1647,,,,,,,0,,0,0,0,0,,,,,"Moore, David",,,,,,,,,,,,,,WR,,,,,50.0%,1,0,2,13.00,6.50,13,,,,,,,,,,,,,,,,6.0,*,,,,,,,,,,,2001.0,,,,,,,,,,,,,,,,,2002-01-12,,,,,,,,,,,17.0,,,,,,,,,,18.0,,,32.062,,TAM,@,PHI,L 9-31
1648,,,,,,,0,,0,0,0,0,,,,,"Moore, David",,,,,,,,,,,,,,WR,,,,,0.0%,0,0,,,,0,,,,,,,,,,,,,,,,7.0,*,,,,,,,,,,,2005.0,,,,,,,,,,,,,,,,,2006-01-07,,,,,,,,,,,17.0,,,,,,,,,,18.0,,,36.057,,TAM,,WAS,L 10-17
1649,,,,,,,0,,0,1,0,0,,,,,"Moore, David",,,,,,,,,,,,,,WR,,,,,40.9%,9,0,22,13.22,5.41,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7 Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2-5-0
1650,,,,,0,0%,,,,,,,,,,,"Gage, Russell",41,50%,,,,,,,,,,,,WR,,,,,25.0%,2,0,8,5.0,1.25,10,,,,,0,0%,,,,,,,,,,1.0,,,,,,,,,,,,2022.0,,,,,,,,,,,,,,,,,2023-01-16,,,,,,,,,,,18.0,,,,,,,,,,19.0,,,26.359,,TAM,,DAL,L 14-31
1651,,,,,0,0%,,,,,,,,,,,"Dieter, Gehrig",8,9%,,,,,,,,,,,,WR,,,,,100.0%,1,0,1,11.00,11.00,11,,,,,15,52%,,,,,0,0,,0,,1.0,,,,,,,,0.0,,,,2018.0,,,,,,,,,,,,,,,,,2019-01-12,,,,,,,,,,,17.0,,,,,,,,,,19.0,,,25.322,,KAN,,IND,W 31-13
1652,,,,,0,0%,,,,,,,,,,,"Dieter, Gehrig",5,10%,,,,,,,,,,,,WR,,,,,0.0%,0,0,0,,,0,,,,,18,58%,,,,,1,1,0,0,0,2.0,,,,,,,,0.0,,,,2018.0,,,,,,,,,,,,,,,,,2019-01-20,,,,,,,,,,,18.0,,,,,,,,,,20.0,,,25.33,,KAN,,NWE,L 31-37
1653,,,,,0,0%,,,,,,,,,,,"Dieter, Gehrig",1,2%,,,,,,,,,,,,WR,,,,,0.0%,,,,,,,,,,,6,29%,,,,,,,,,,3.0,,,,,,,,,,,,2020.0,,,,,,,,,,,,,,,,,2021-01-17,,,,,,,,,,,17.0,,,,,,,,,,19.0,,,27.328,,KAN,,CLE,W 22-17
1654,,,,,Did Not Play,Did Not Play,,,,,,,,,,,"Dieter, Gehrig",Did Not Play,Did Not Play,,,,,,,,,,,,WR,,,,,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,,,,,Did Not Play,Did Not Play,,,,,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,4.0,Did Not Play,,,,,,,Did Not Play,,,,2021.0,,,,,,,,,,,,,,,,,2022-01-16,Did Not Play,,,,,,,,,,18.0,,,,,,,,,,19.0,,,,,KAN,,PIT,W 42-21
1655,,,,,Did Not Play,Did Not Play,,,,,,,,,,,"Dieter, Gehrig",Did Not Play,Did Not Play,,,,,,,,,,,,WR,,,,,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,,,,,Did Not Play,Did Not Play,,,,,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,5.0,Did Not Play,,,,,,,Did Not Play,,,,2021.0,,,,,,,,,,,,,,,,,2022-01-23,Did Not Play,,,,,,,,,,19.0,,,,,,,,,,20.0,,,,,KAN,,BUF,W 42-36
1656,,,,,Did Not Play,Did Not Play,,,,,,,,,,,"Dieter, Gehrig",Did Not Play,Did Not Play,,,,,,,,,,,,WR,,,,,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,,,,,Did Not Play,Did Not Play,,,,,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,6.0,Did Not Play,,,,,,,Did Not Play,,,,2021.0,,,,,,,,,,,,,,,,,2022-01-30,Did Not Play,,,,,,,,,,20.0,,,,,,,,,,21.0,,,,,KAN,,CIN,L 24-27
1657,,,,,,,,,,,,,,,,,"Dieter, Gehrig",,,,,,,,,,,,,,WR,,,,,100.0%,1,0,1,11.00,11.00,11,,,,,,,,,,,1,1,0,0,0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,3 Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2-1-0
1658,,,,,Did Not Play,Did Not Play,,,,,,,,,,,"Tate, Auden",Did Not Play,Did Not Play,,,,,,,,,,,,WR,,,,,,,,,,,,,,,,Did Not Play,Did Not Play,,,,,,,,,,1.0,Did Not Play,,,,,,Did Not Play,,,,,2021.0,,,,,,,,,,,,,,,,,2022-01-15,,,,,,,,,,,18.0,,,,,,,,,,19.0,,,,,CIN,,LVR,W 26-19
1659,,,,,Did Not Play,Did Not Play,,,,,,,,,,,"Tate, Auden",Did Not Play,Did Not Play,,,,,,,,,,,,WR,,,,,,,,,,,,,,,,Did Not Play,Did Not Play,,,,,,,,,,2.0,Did Not Play,,,,,,Did Not Play,,,,,2021.0,,,,,,,,,,,,,,,,,2022-01-22,,,,,,,,,,,19.0,,,,,,,,,,20.0,,,,,CIN,@,TEN,W 19-16
1660,,,,,Did Not Play,Did Not Play,,,,,,,,,,,"Tate, Auden",Did Not Play,Did Not Play,,,,,,,,,,,,WR,,,,,,,,,,,,,,,,Did Not Play,Did Not Play,,,,,,,,,,3.0,Did Not Play,,,,,,Did Not Play,,,,,2021.0,,,,,,,,,,,,,,,,,2022-01-30,,,,,,,,,,,20.0,,,,,,,,,,21.0,,,,,CIN,@,KAN,W 27-24
1661,,,,,Did Not Play,Did Not Play,,,,,,,,,,,"Tate, Auden",Did Not Play,Did Not Play,,,,,,,,,,,,WR,,,,,,,,,,,,,,,,Did Not Play,Did Not Play,,,,,,,,,,4.0,Did Not Play,,,,,,Did Not Play,,,,,2021.0,,,,,,,,,,,,,,,,,2022-02-13,,,,,,,,,,,21.0,,,,,,,,,,22.0,,,,,CIN,N,LAR,L 20-23
1662,,,,,,,,,,,,,,,,,"Tate, Auden",,,,,,,,,,,,,,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1663,,,,,0,0%,,,,,,,,,,,"Lazard, Allen",20,32%,,,,,,,,,,,,WR,,,,,0.0%,0,0,0,,,0,1,0,5.00,5,4,15%,,0,,0,,,,,,1.0,*,,,,,,,,,,,2019.0,,,,,,,,,,,,,,,,,2020-01-12,,,,,,,,,,,17.0,,,,,,,,,,19.0,,,24.032,,GNB,,SEA,W 28-23
1664,,,,,0,0%,,,,,,,,,,,"Lazard, Allen",58,92%,,,,,,,,,,,,WR,,,,,75.0%,3,0,4,12.00,9.00,36,0,0,,0,12,43%,,0,,0,,,,,,2.0,*,,,,,,,,,,,2019.0,,,,,,,,,,,,,,,,,2020-01-19,,,,,,,,,,,18.0,,,,,,,,,,20.0,,,24.039,,GNB,@,SFO,L 20-37
1665,,,,,0,0%,,,,,,,,,,,"Lazard, Allen",54,71%,,,,,,,,,,,,WR,,,,,50.0%,4,1,8,24.00,12.00,96,0,0,,0,0,0%,,6,,1,,,,,,3.0,*,,,,,,,,,,,2020.0,,,,,,,,,,,,,,,,,2021-01-16,,,,,,,,,,,17.0,,,,,,,,,,19.0,,,25.036,,GNB,,LAR,W 32-18
1666,,,,,0,0%,,,,,,,,,,,"Lazard, Allen",58,82%,,,,,,,,,,,,WR,,,,,50.0%,3,0,6,20.67,10.33,62,0,0,,0,0,0%,,0,,0,,,,,,4.0,,,,,,,,,,,,2020.0,,,,,,,,,,,,,,,,,2021-01-24,,,,,,,,,,,18.0,,,,,,,,,,20.0,,,25.044,,GNB,,TAM,L 26-31
1667,,,,,0,0%,,,,,,,,,,,"Lazard, Allen",51,91%,,,,,,,,,,,,WR,,,,,100.0%,1,0,1,6.00,6.00,6,0,0,,0,0,0%,,0,,0,,,,,,5.0,*,,,,,,,,,,,2021.0,,,,,,,,,,,,,,,,,2022-01-22,,,,,,,,,,,18.0,,,,,,,,,,20.0,,,26.042,,GNB,,SFO,L 10-13
1668,,,,,,,,,,,,,,,,,"Lazard, Allen",,,,,,,,,,,,,,WR,,,,,57.9%,11,1,19,18.18,10.53,200,1,0,5.00,5,,,,6,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2-3-0
1669,,,,,0,0%,0,0,0,0,0,0,6,0,24.33,146,"McCloud, Ray-Ray",3,3%,,,,,,,,,,,,WR,2,0,8.00,16,0.0%,0,0,0,,,0,,,,,14,40%,,,,,,,,,,1.0,,,,,,,,,,,,2020.0,,,,,,,,,,,,,,,,,2021-01-10,,,,,,,,,,,17.0,,,,,,,,,,18.0,,,24.087,,PIT,,CLE,L 37-48
1670,,,,,0,0%,0,0,0,0,0,0,3,0,22.00,66,"McCloud, Ray-Ray",14,21%,,,,,,,,,,,,WR,2,0,6.50,13,100.0%,2,0,2,10.00,10.00,20,,,,,11,35%,,,,,,,,,,2.0,,,,,,,,,,,,2021.0,,,,,,,,,,,,,,,,,2022-01-16,,,,,,,,,,,18.0,,,,,,,,,,19.0,,,25.093,,PIT,@,KAN,L 21-42
1671,,,,,0,0%,0,0,0,0,0,0,0,0,,0,"McCloud, Ray-Ray",8,12%,,,,,,,,,,,,WR,1,0,16.00,16,0.0%,0,0,0,,,0,,,,,8,29%,,,,,,,,,,3.0,,,,,,,,,,,,2022.0,,,,,,,,,,,,,,,,,2023-01-14,,,,,,,,,,,18.0,,,,,,,,,,19.0,,,26.091,,SFO,,SEA,W 41-23
1672,,,,,0,0%,0,1,0,1,0,0,1,0,53.00,53,"McCloud, Ray-Ray",2,3%,,,,,,,,,,,,WR,2,0,8.50,17,0.0%,0,0,0,,,0,,,,,8,32%,,,,,,,,,,4.0,,,,,,,,,,,,2022.0,,,,,,,,,,,,,,,,,2023-01-22,,,,,,,,,,,19.0,,,,,,,,,,20.0,,,26.099,,SFO,,DAL,W 19-12
